Time(s),IDD(A),ISS(A),Product_OUT(V),Carry_OUT(V),AixBi(V),Product_IN(V),Carry_IN(V)
    21.731e-9,  0.060057e-3,  0.000000e-3,     0.034,     0.000,     0.013,     0.000,     0.000
    21.732e-9,  0.063394e-3,  0.000000e-3,     0.032,     0.000,     0.014,     0.000,     0.000
    21.733e-9,  0.066830e-3,  0.000000e-3,     0.030,     0.000,     0.015,     0.000,     0.000
    21.734e-9,  0.070360e-3,  0.000000e-3,     0.028,     0.000,     0.017,     0.000,     0.000
    21.735e-9,  0.073981e-3,  0.000000e-3,     0.026,     0.000,     0.018,     0.000,     0.000
    21.736e-9,  0.077688e-3,  0.000000e-3,     0.024,     0.000,     0.019,     0.000,     0.000
    21.737e-9,  0.081478e-3,  0.000000e-3,     0.023,     0.000,     0.021,     0.000,     0.000
    21.738e-9,  0.085347e-3,  0.000000e-3,     0.021,     0.000,     0.022,     0.000,     0.000
    21.739e-9,  0.089290e-3,  0.000000e-3,     0.020,     0.000,     0.024,     0.000,     0.000
    21.740e-9,  0.093303e-3,  0.000000e-3,     0.019,     0.000,     0.025,     0.000,     0.000
    21.741e-9,  0.097384e-3,  0.000000e-3,     0.017,     0.000,     0.027,     0.000,     0.000
    21.742e-9,  0.101527e-3,  0.000000e-3,     0.016,     0.000,     0.029,     0.000,     0.000
    21.743e-9,  0.105729e-3,  0.000000e-3,     0.015,     0.000,     0.031,     0.000,     0.000
    21.744e-9,  0.109986e-3,  0.000000e-3,     0.014,     0.000,     0.033,     0.000,     0.000
    21.745e-9,  0.114295e-3,  0.000000e-3,     0.013,     0.000,     0.035,     0.000,     0.000
    21.746e-9,  0.118652e-3,  0.000000e-3,     0.012,     0.000,     0.037,     0.000,     0.000
    21.747e-9,  0.123053e-3,  0.000000e-3,     0.012,     0.000,     0.039,     0.000,     0.000
    21.748e-9,  0.127496e-3,  0.000000e-3,     0.011,     0.000,     0.041,     0.000,     0.000
    21.749e-9,  0.131976e-3,  0.000000e-3,     0.010,     0.000,     0.044,     0.000,     0.000
    21.750e-9,  0.136490e-3,  0.000000e-3,     0.010,     0.000,     0.046,     0.000,     0.000
    21.751e-9,  0.141035e-3,  0.000000e-3,     0.009,     0.000,     0.049,     0.000,     0.000
    21.752e-9,  0.145609e-3,  0.000000e-3,     0.008,     0.000,     0.051,     0.000,     0.000
    21.753e-9,  0.150207e-3,  0.000000e-3,     0.008,     0.000,     0.054,     0.000,     0.000
    21.754e-9,  0.154827e-3,  0.000000e-3,     0.007,     0.000,     0.057,     0.000,     0.000
    21.755e-9,  0.159467e-3,  0.000000e-3,     0.007,     0.000,     0.060,     0.000,     0.000
    21.756e-9,  0.164122e-3,  0.000000e-3,     0.006,     0.000,     0.063,     0.000,     0.000
    21.757e-9,  0.168791e-3,  0.000000e-3,     0.006,     0.000,     0.066,     0.000,     0.000
    21.758e-9,  0.173471e-3,  0.000000e-3,     0.005,     0.000,     0.069,     0.000,     0.000
    21.759e-9,  0.178158e-3,  0.000000e-3,     0.005,     0.000,     0.072,     0.000,     0.000
    21.760e-9,  0.182851e-3,  0.000000e-3,     0.005,     0.000,     0.076,     0.000,     0.000
    21.761e-9,  0.187547e-3,  0.000000e-3,     0.004,     0.000,     0.079,     0.000,     0.000
    21.762e-9,  0.192244e-3,  0.000000e-3,     0.004,     0.000,     0.083,     0.000,     0.000
    21.763e-9,  0.196938e-3,  0.000000e-3,     0.004,     0.000,     0.086,     0.000,     0.000
    21.764e-9,  0.201628e-3,  0.000000e-3,     0.004,     0.000,     0.090,     0.000,     0.000
    21.765e-9,  0.206311e-3,  0.000000e-3,     0.003,     0.000,     0.094,     0.000,     0.000
    21.766e-9,  0.210986e-3,  0.000000e-3,     0.003,     0.000,     0.098,     0.000,     0.000
    21.767e-9,  0.215649e-3,  0.000000e-3,     0.003,     0.000,     0.102,     0.000,     0.000
    21.768e-9,  0.220299e-3,  0.000000e-3,     0.003,     0.000,     0.106,     0.000,     0.000
    21.769e-9,  0.224933e-3,  0.000000e-3,     0.003,     0.000,     0.110,     0.000,     0.000
    21.770e-9,  0.229550e-3,  0.000000e-3,     0.002,     0.000,     0.114,     0.000,     0.000
    21.771e-9,  0.234147e-3,  0.000000e-3,     0.002,     0.000,     0.119,     0.000,     0.000
    21.772e-9,  0.238723e-3,  0.000000e-3,     0.002,     0.000,     0.123,     0.000,     0.000
    21.773e-9,  0.243275e-3,  0.000000e-3,     0.002,     0.000,     0.128,     0.000,     0.000
    21.774e-9,  0.247802e-3,  0.000000e-3,     0.002,     0.000,     0.132,     0.000,     0.000
    21.775e-9,  0.252301e-3,  0.000000e-3,     0.002,     0.000,     0.137,     0.000,     0.000
    21.776e-9,  0.256771e-3,  0.000000e-3,     0.002,     0.000,     0.142,     0.000,     0.000
    21.777e-9,  0.261210e-3,  0.000000e-3,     0.001,     0.000,     0.147,     0.000,     0.000
    21.778e-9,  0.265616e-3,  0.000000e-3,     0.001,     0.000,     0.152,     0.000,     0.000
    21.779e-9,  0.269988e-3,  0.000000e-3,     0.001,     0.000,     0.157,     0.000,     0.000
    21.780e-9,  0.274324e-3,  0.000000e-3,     0.001,     0.000,     0.162,     0.000,     0.000
    21.781e-9,  0.278621e-3,  0.000000e-3,     0.001,     0.000,     0.167,     0.000,     0.000
    21.782e-9,  0.282879e-3,  0.000000e-3,     0.001,     0.000,     0.172,     0.000,     0.000
    21.783e-9,  0.287095e-3,  0.000000e-3,     0.001,     0.000,     0.178,     0.000,     0.000
    21.784e-9,  0.291268e-3,  0.000000e-3,     0.001,     0.000,     0.183,     0.000,     0.000
    21.785e-9,  0.295396e-3,  0.000000e-3,     0.001,     0.000,     0.189,     0.000,     0.000
    21.786e-9,  0.299477e-3,  0.000000e-3,     0.001,     0.000,     0.195,     0.000,     0.000
    21.787e-9,  0.303510e-3,  0.000000e-3,     0.001,     0.000,     0.200,     0.000,     0.000
    21.788e-9,  0.307493e-3,  0.000000e-3,     0.001,     0.000,     0.206,     0.000,     0.000
    21.789e-9,  0.311424e-3,  0.000000e-3,     0.001,     0.000,     0.212,     0.000,     0.000
    21.790e-9,  0.315302e-3,  0.000000e-3,     0.001,     0.000,     0.218,     0.000,     0.000
    21.791e-9,  0.319124e-3,  0.000000e-3,     0.001,     0.000,     0.224,     0.000,     0.000
    21.792e-9,  0.322887e-3,  0.000000e-3,     0.001,     0.000,     0.230,     0.000,     0.000
    21.793e-9,  0.326591e-3,  0.000000e-3,     0.000,     0.000,     0.236,     0.000,     0.000
    21.794e-9,  0.330233e-3,  0.000000e-3,     0.000,     0.000,     0.243,     0.000,     0.000
    21.795e-9,  0.333810e-3,  0.000000e-3,     0.000,     0.000,     0.249,     0.000,     0.000
    21.796e-9,  0.337319e-3,  0.000000e-3,     0.000,     0.000,     0.255,     0.000,     0.000
    21.797e-9,  0.340758e-3,  0.000000e-3,     0.000,     0.000,     0.262,     0.000,     0.000
    21.798e-9,  0.344123e-3,  0.000000e-3,     0.000,     0.000,     0.269,     0.000,     0.000
    21.799e-9,  0.347410e-3,  0.000000e-3,     0.000,     0.000,     0.275,     0.000,     0.000
    21.800e-9,  0.350615e-3,  0.000000e-3,     0.000,     0.000,     0.282,     0.000,     0.000
    21.801e-9,  0.353732e-3,  0.000000e-3,     0.000,     0.000,     0.289,     0.000,     0.000
    21.802e-9,  0.356756e-3,  0.000000e-3,     0.000,     0.000,     0.295,     0.000,     0.000
    21.803e-9,  0.359679e-3,  0.000000e-3,     0.000,     0.000,     0.302,     0.000,     0.000
    21.804e-9,  0.362494e-3,  0.000000e-3,     0.000,     0.000,     0.309,     0.000,     0.000
    21.805e-9,  0.365190e-3,  0.000000e-3,     0.000,     0.000,     0.316,     0.000,     0.000
    21.806e-9,  0.367755e-3,  0.000000e-3,     0.000,     0.000,     0.323,     0.000,     0.000
    21.807e-9,  0.370176e-3,  0.000000e-3,     0.000,     0.000,     0.330,     0.000,     0.000
    21.808e-9,  0.372433e-3,  0.000000e-3,     0.000,     0.000,     0.338,     0.000,     0.000
    21.809e-9,  0.374508e-3,  0.000000e-3,     0.000,     0.000,     0.345,     0.000,     0.000
    21.810e-9,  0.376375e-3,  0.000000e-3,     0.000,     0.000,     0.352,     0.000,     0.000
    21.811e-9,  0.378005e-3,  0.000000e-3,     0.000,     0.000,     0.359,     0.000,     0.000
    21.812e-9,  0.379368e-3,  0.000000e-3,     0.000,     0.000,     0.367,     0.000,     0.000
    21.813e-9,  0.380426e-3,  0.000000e-3,     0.000,     0.000,     0.374,     0.000,     0.000
    21.814e-9,  0.381143e-3,  0.000000e-3,     0.000,     0.000,     0.381,     0.000,     0.000
    21.815e-9,  0.381480e-3,  0.000000e-3,     0.000,     0.000,     0.389,     0.000,     0.000
    21.816e-9,  0.381401e-3,  0.000000e-3,     0.000,     0.000,     0.396,     0.000,     0.000
    21.817e-9,  0.380869e-3,  0.000000e-3,     0.000,     0.000,     0.403,     0.000,     0.000
    21.818e-9,  0.379854e-3,  0.000000e-3,     0.000,     0.000,     0.411,     0.000,     0.000
    21.819e-9,  0.378331e-3,  0.000000e-3,     0.000,     0.000,     0.418,     0.000,     0.000
    21.820e-9,  0.376279e-3,  0.000000e-3,     0.000,     0.000,     0.425,     0.000,     0.000
    21.821e-9,  0.373687e-3,  0.000000e-3,     0.000,     0.000,     0.433,     0.000,     0.000
    21.822e-9,  0.370547e-3,  0.000000e-3,     0.000,     0.000,     0.440,     0.000,     0.000
    21.823e-9,  0.366861e-3,  0.000000e-3,     0.000,     0.000,     0.447,     0.000,     0.000
    21.824e-9,  0.362635e-3,  0.000000e-3,     0.000,     0.000,     0.454,     0.000,     0.000
    21.825e-9,  0.357882e-3,  0.000000e-3,     0.000,     0.000,     0.462,     0.000,     0.000
    21.826e-9,  0.352618e-3,  0.000000e-3,     0.000,     0.000,     0.469,     0.000,     0.000
    21.827e-9,  0.346866e-3,  0.000000e-3,     0.000,     0.000,     0.475,     0.000,     0.000
    21.828e-9,  0.340652e-3,  0.000000e-3,     0.000,     0.000,     0.482,     0.000,     0.000
    21.829e-9,  0.334005e-3,  0.000000e-3,     0.000,     0.000,     0.489,     0.000,     0.000
    21.830e-9,  0.326956e-3,  0.000000e-3,     0.000,     0.000,     0.496,     0.000,     0.000
    21.831e-9,  0.319539e-3,  0.000000e-3,     0.000,     0.000,     0.502,     0.000,     0.000
    21.832e-9,  0.311790e-3,  0.000000e-3,     0.000,     0.000,     0.508,     0.000,     0.000
    21.833e-9,  0.303747e-3,  0.000000e-3,     0.000,     0.000,     0.515,     0.000,     0.000
    21.834e-9,  0.295446e-3,  0.000000e-3,     0.000,     0.000,     0.521,     0.000,     0.000
    21.835e-9,  0.286927e-3,  0.000000e-3,     0.000,     0.000,     0.527,     0.000,     0.000
    21.836e-9,  0.278227e-3,  0.000000e-3,     0.000,     0.000,     0.532,     0.000,     0.000
    21.837e-9,  0.269385e-3,  0.000000e-3,     0.000,     0.000,     0.538,     0.000,     0.000
    21.838e-9,  0.260436e-3,  0.000000e-3,     0.000,     0.000,     0.543,     0.000,     0.000
    21.839e-9,  0.251418e-3,  0.000000e-3,     0.000,     0.000,     0.548,     0.000,     0.000
    21.840e-9,  0.242366e-3,  0.000000e-3,     0.000,     0.000,     0.553,     0.000,     0.000
    21.841e-9,  0.233312e-3,  0.000000e-3,     0.000,     0.000,     0.558,     0.000,     0.000
    21.842e-9,  0.224289e-3,  0.000000e-3,     0.000,     0.000,     0.563,     0.000,     0.000
    21.843e-9,  0.215326e-3,  0.000000e-3,     0.000,     0.000,     0.568,     0.000,     0.000
    21.844e-9,  0.206452e-3,  0.000000e-3,     0.000,     0.000,     0.572,     0.000,     0.000
    21.845e-9,  0.197691e-3,  0.000000e-3,     0.000,     0.000,     0.576,     0.000,     0.000
    21.846e-9,  0.189067e-3,  0.000000e-3,     0.000,     0.000,     0.580,     0.000,     0.000
    21.847e-9,  0.180601e-3,  0.000000e-3,     0.000,     0.000,     0.584,     0.000,     0.000
    21.848e-9,  0.172313e-3,  0.000000e-3,     0.000,     0.000,     0.588,     0.000,     0.000
    21.849e-9,  0.164219e-3,  0.000000e-3,     0.000,     0.000,     0.591,     0.000,     0.000
    21.850e-9,  0.156333e-3,  0.000000e-3,     0.000,     0.000,     0.595,     0.000,     0.000
    21.851e-9,  0.148668e-3,  0.000000e-3,     0.000,     0.000,     0.598,     0.000,     0.000
    21.852e-9,  0.141233e-3,  0.000000e-3,     0.000,     0.000,     0.601,     0.000,     0.000
    21.853e-9,  0.134038e-3,  0.000000e-3,     0.000,     0.000,     0.604,     0.000,     0.000
    21.854e-9,  0.127088e-3,  0.000000e-3,     0.000,     0.000,     0.607,     0.000,     0.000
    21.855e-9,  0.120388e-3,  0.000000e-3,     0.000,     0.000,     0.609,     0.000,     0.000
    21.856e-9,  0.113940e-3,  0.000000e-3,     0.000,     0.000,     0.612,     0.000,     0.000
    21.857e-9,  0.107747e-3,  0.000000e-3,     0.000,     0.000,     0.614,     0.000,     0.000
    21.858e-9,  0.101808e-3,  0.000000e-3,     0.000,     0.000,     0.616,     0.000,     0.000
    21.859e-9,  0.096122e-3,  0.000000e-3,     0.000,     0.000,     0.618,     0.000,     0.000
    21.860e-9,  0.090685e-3,  0.000000e-3,     0.000,     0.000,     0.620,     0.000,     0.000
    21.861e-9,  0.085496e-3,  0.000000e-3,     0.000,     0.000,     0.622,     0.000,     0.000
    21.862e-9,  0.080550e-3,  0.000000e-3,     0.000,     0.000,     0.624,     0.000,     0.000
    21.863e-9,  0.075840e-3,  0.000000e-3,     0.000,     0.000,     0.626,     0.000,     0.000
    21.864e-9,  0.071363e-3,  0.000000e-3,     0.000,     0.000,     0.627,     0.000,     0.000
    21.865e-9,  0.067111e-3,  0.000000e-3,     0.000,     0.000,     0.629,     0.000,     0.000
    21.866e-9,  0.063079e-3,  0.000000e-3,     0.000,     0.000,     0.630,     0.000,     0.000
    21.867e-9,  0.059258e-3,  0.000000e-3,     0.000,     0.000,     0.631,     0.000,     0.000
    21.868e-9,  0.055642e-3,  0.000000e-3,     0.000,     0.000,     0.633,     0.000,     0.000
    21.869e-9,  0.052224e-3,  0.000000e-3,     0.000,     0.000,     0.634,     0.000,     0.000
    21.870e-9,  0.048996e-3,  0.000000e-3,     0.000,     0.000,     0.635,     0.000,     0.000
    21.871e-9,  0.045951e-3,  0.000000e-3,     0.000,     0.000,     0.636,     0.000,     0.000
    21.872e-9,  0.043081e-3,  0.000000e-3,     0.000,     0.000,     0.637,     0.000,     0.000
    21.873e-9,  0.040379e-3,  0.000000e-3,     0.000,     0.000,     0.638,     0.000,     0.000
    21.874e-9,  0.037839e-3,  0.000000e-3,     0.000,     0.000,     0.639,     0.000,     0.000
    21.875e-9,  0.035454e-3,  0.000000e-3,     0.000,     0.000,     0.639,     0.000,     0.000
    21.876e-9,  0.033218e-3,  0.000000e-3,     0.000,     0.000,     0.640,     0.000,     0.000
    21.877e-9,  0.031124e-3,  0.000000e-3,     0.000,     0.000,     0.641,     0.000,     0.000
    21.878e-9,  0.029167e-3,  0.000000e-3,     0.000,     0.000,     0.641,     0.000,     0.000
    21.879e-9,  0.027342e-3,  0.000000e-3,     0.000,     0.000,     0.642,     0.000,     0.000
    21.880e-9,  0.025645e-3,  0.000000e-3,     0.000,     0.000,     0.643,     0.000,     0.000
    21.881e-9,  0.024073e-3,  0.000000e-3,     0.000,     0.000,     0.643,     0.000,     0.000
    21.882e-9,  0.022623e-3,  0.000000e-3,     0.000,     0.000,     0.644,     0.000,     0.000
    21.883e-9,  0.021292e-3,  0.000000e-3,     0.000,     0.000,     0.644,     0.000,     0.000
    21.884e-9,  0.020081e-3,  0.000000e-3,     0.000,     0.000,     0.644,     0.000,     0.000
    21.885e-9,  0.018990e-3,  0.000000e-3,     0.000,     0.000,     0.645,     0.000,     0.000
    21.886e-9,  0.018021e-3,  0.000000e-3,     0.000,     0.000,     0.645,     0.000,     0.000
    21.887e-9,  0.017178e-3,  0.000000e-3,     0.000,     0.000,     0.646,     0.000,     0.000
    21.888e-9,  0.016466e-3,  0.000000e-3,     0.000,     0.000,     0.646,     0.000,     0.000
    21.889e-9,  0.015893e-3,  0.000000e-3,     0.000,     0.000,     0.646,     0.000,     0.000
    21.890e-9,  0.015469e-3,  0.000000e-3,     0.000,     0.000,     0.646,     0.000,     0.000
    21.891e-9,  0.015206e-3,  0.000000e-3,     0.000,     0.000,     0.647,     0.000,     0.000
    21.892e-9,  0.015121e-3,  0.000000e-3,     0.000,     0.000,     0.647,     0.000,     0.000
    21.893e-9,  0.015231e-3,  0.000000e-3,     0.000,     0.000,     0.647,     0.000,     0.000
    21.894e-9,  0.015555e-3,  0.000000e-3,     0.000,     0.000,     0.647,     0.000,     0.000
    21.895e-9,  0.016118e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.896e-9,  0.016943e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.897e-9,  0.018055e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.898e-9,  0.019480e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.899e-9,  0.021239e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.900e-9,  0.023356e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.901e-9,  0.025847e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.000,     0.000
    21.902e-9,  0.028725e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.903e-9,  0.031999e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.904e-9,  0.035671e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.905e-9,  0.039738e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.906e-9,  0.044194e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.907e-9,  0.049026e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.908e-9,  0.054218e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.909e-9,  0.059754e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.910e-9,  0.065610e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.911e-9,  0.071767e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.912e-9,  0.078199e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.913e-9,  0.084884e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.914e-9,  0.091799e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.915e-9,  0.098920e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.000,     0.000
    21.916e-9,  0.106224e-3,  0.000000e-3,     0.000,     0.000,     0.650,     0.000,     0.000
    21.917e-9,  0.113691e-3,  0.000000e-3,     0.000,     0.000,     0.650,     0.000,     0.000
