Time(s),IDD(A),ISS(A),P1(V),P0(V),P3(V),P2(V),P4(V),P5(V),P6(V),P7(V),A0(V),B3(V),B2(V),B0(V),A2(V),B1(V),A1(V),A3(V)
  2875.550e-9,  4.368860e-3,  0.000000e-3,     0.000,     0.000,     0.008,    -0.000,     0.004,     0.001,    -0.004,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.600e-9,  4.366363e-3,  0.000000e-3,     0.000,     0.000,     0.007,     0.000,     0.006,     0.001,    -0.012,    -0.025,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.650e-9,  4.359659e-3,  0.000000e-3,     0.000,     0.000,     0.004,     0.000,     0.007,     0.001,    -0.016,    -0.017,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.700e-9,  4.469001e-3,  0.000000e-3,     0.000,     0.000,     0.001,     0.000,     0.006,     0.001,    -0.016,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.750e-9,  4.484936e-3,  0.000000e-3,     0.000,     0.000,    -0.001,     0.000,     0.004,     0.000,    -0.013,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.800e-9,  4.248564e-3,  0.000000e-3,     0.000,     0.000,    -0.003,     0.000,     0.002,     0.000,    -0.008,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.850e-9,  4.361080e-3,  0.000000e-3,     0.000,     0.000,    -0.003,     0.000,    -0.000,    -0.000,    -0.003,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.900e-9,  4.419251e-3,  0.000000e-3,     0.000,     0.000,    -0.003,    -0.000,    -0.002,    -0.000,     0.002,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2875.950e-9,  4.408191e-3,  0.000000e-3,     0.000,     0.000,    -0.002,    -0.000,    -0.003,    -0.000,     0.005,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.000e-9,  4.547482e-3,  0.000000e-3,     0.000,     0.000,    -0.001,    -0.000,    -0.003,    -0.000,     0.007,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.050e-9,  4.500548e-3,  0.000000e-3,     0.000,     0.000,     0.000,    -0.000,    -0.002,    -0.000,     0.007,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.100e-9,  4.491730e-3,  0.000000e-3,     0.000,     0.000,     0.001,    -0.000,    -0.002,    -0.000,     0.005,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.150e-9,  4.505174e-3,  0.000000e-3,     0.000,     0.000,     0.001,    -0.000,    -0.001,    -0.000,     0.003,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.200e-9,  4.504967e-3,  0.000000e-3,     0.000,     0.000,     0.001,     0.000,     0.000,     0.000,     0.001,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.250e-9,  4.484878e-3,  0.000000e-3,     0.000,     0.000,     0.001,     0.000,     0.001,     0.000,    -0.001,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.300e-9,  4.672826e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.001,     0.000,    -0.002,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.350e-9,  4.617289e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.001,     0.000,    -0.003,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.400e-9,  4.772059e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.001,     0.000,    -0.003,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.450e-9,  4.683393e-3,  0.000000e-3,     0.000,     0.000,    -0.001,     0.000,     0.001,     0.000,    -0.002,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.500e-9,  4.576642e-3,  0.000000e-3,     0.000,     0.000,    -0.001,    -0.000,     0.000,     0.000,    -0.001,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.550e-9,  4.571446e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,    -0.000,    -0.000,    -0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.600e-9,  4.720468e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,    -0.000,    -0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.650e-9,  4.685763e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,    -0.000,    -0.000,     0.001,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.700e-9,  4.833651e-3,  0.000000e-3,     0.000,     0.000,     0.000,    -0.000,    -0.000,    -0.000,     0.001,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.750e-9,  4.739516e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.001,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.800e-9,  4.771231e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.001,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.850e-9,  4.731891e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.001,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.900e-9,  4.732470e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2876.950e-9,  4.684220e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.000e-9,  4.860375e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.050e-9,  4.810096e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.100e-9,  4.955032e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.150e-9,  4.880237e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.200e-9,  4.735470e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.250e-9,  4.779420e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,    -0.000,    -0.000,    -0.000,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.300e-9,  4.859297e-3,  0.000000e-3,     0.000,     0.000,     0.000,    -0.000,    -0.000,    -0.000,     0.000,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.350e-9,  4.814120e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.400e-9,  4.967250e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.450e-9,  4.881940e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.500e-9,  4.869618e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.550e-9,  4.872179e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.600e-9,  4.829118e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.650e-9,  4.807565e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.700e-9,  4.972862e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.750e-9,  4.908458e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.800e-9,  5.048385e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.000,     0.000,     0.000,    -0.000,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.850e-9,  4.969622e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.900e-9,  4.799192e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2877.950e-9,  4.845575e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,    -0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.000e-9,  4.931334e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.050e-9,  4.885992e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.100e-9,  5.021598e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.150e-9,  4.961610e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.200e-9,  4.927573e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.000,     0.000,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.250e-9,  4.933267e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.300e-9,  4.900330e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.350e-9,  4.867847e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.400e-9,  5.040050e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.450e-9,  4.972013e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,    -0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.500e-9,  5.108481e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.550e-9,  5.025670e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.600e-9,  4.865080e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.650e-9,  4.887062e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,     0.000,    -0.000,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.700e-9,  4.993254e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,     0.000,     0.000,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.750e-9,  4.923487e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,     0.000,     0.000,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.800e-9,  5.081267e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,     0.000,     0.000,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.850e-9,  4.991339e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,    -0.000,     0.000,     0.000,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.900e-9,  4.979354e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2878.950e-9,  4.956536e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.000e-9,  4.933136e-3,  0.000000e-3,     0.000,     0.000,    -0.000,     0.000,     0.000,     0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.050e-9,  4.878062e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.029,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.100e-9,  5.046496e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.150e-9,  4.967788e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.200e-9,  5.116129e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.012,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.250e-9,  5.025952e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.006,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.300e-9,  4.864781e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.000,    -0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.350e-9,  4.894585e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.013,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.400e-9,  4.990921e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.024,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
  2879.450e-9,  4.930249e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.033,     0.000,     0.650,     0.650,     0.000,     0.000,     0.650,     0.000,     0.000
